"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","longest_credit_length","verification_status"
5850,"36 months",14.65,1,"RENT",38000.0,"credit_card","NH",23.59,0,91.80000000000001,36,0,10,"verified"
21000,"60 months",11.71,2,"RENT",75000.0,"credit_card","MA",8.88,0,82.7,21,0,12,"verified"
17475,"60 months",17.27,10,"RENT",56000.0,"other","NV",24.84,0,68.8,27,1,11,"verified"
4750,"36 months",8.9,2,"OWN",48000.0,"home_improvement","CA",10.07,0,3.7,7,0,15,"verified"
12000,"60 months",20.89,3,"MORTGAGE",100000.0,"debt_consolidation","CA",13.76,0,68.3,52,0,11,"not verified"
5275,"36 months",7.51,5,"OWN",50000.0,"other","RI",6.79,0,11.4,37,0,10,"not verified"
9175,"36 months",12.69,0,"RENT",28500.0,"debt_consolidation","SD",19.03,0,66.0,10,0,4,"verified"
9600,"36 months",16.77,5,"RENT",37000.0,"credit_card","FL",19.62,0,58.6,8,0,9,"verified"
34475,"60 months",14.27,8,"RENT",60000.0,"debt_consolidation","GA",20.02,0,53.2,36,1,15,"verified"
22500,"36 months",14.27,7,"RENT",70000.0,"debt_consolidation","NJ",12.07,0,36.7,20,0,10,"verified"
12000,"60 months",22.06,1,"RENT",80000.0,"medical","WA",8.540000000000001,0,9.8,5,0,3,"verified"
12000,"36 months",6.03,,"OWN",40000.0,"credit_card","GA",18.75,0,51.1,25,0,30,"verified"
10050,"60 months",17.27,10,"MORTGAGE",74143.68000000001,"home_improvement","KS",17.54,0,89.9,16,1,7,"verified"
15000,"36 months",17.27,,"OWN",57000.0,"debt_consolidation","CA",12.08,0,89.0,13,0,5,"verified"
19400,"36 months",12.69,0,"RENT",50000.0,"credit_card","CA",17.66,0,72.3,25,0,14,"verified"
10000,"36 months",15.27,0,"RENT",42000.0,"credit_card","FL",16.37,0,81.7,36,1,14,"verified"
10000,"36 months",15.27,1,"OWN",53000.0,"credit_card","PA",13.77,0,68.7,35,0,31,"not verified"
4800,"36 months",10.65,6,"RENT",22000.0,"debt_consolidation","CA",8.07,0,35.5,15,0,5,"verified"
35000,"60 months",11.71,3,"MORTGAGE",90000.0,"small_business","CA",8.07,0,25.3,19,1,7,"verified"
18200,"36 months",11.71,10,"RENT",42000.0,"debt_consolidation","WI",20.37,0,59.6,41,1,11,"verified"
6400,"36 months",12.69,3,"RENT",35000.0,"credit_card","PA",14.33,0,69.60000000000001,18,0,7,"not verified"
2500,"36 months",15.27,6,"RENT",40000.0,"debt_consolidation","IL",15.27,0,67.3,11,0,5,"not verified"
6300,"36 months",9.91,10,"RENT",49000.0,"credit_card","VA",12.61,0,93.9,25,0,13,"verified"
4400,"36 months",11.71,5,"RENT",38000.0,"credit_card","MD",7.86,0,57.300000000000004,9,0,5,"verified"
6000,"36 months",12.69,8,"MORTGAGE",118000.0,"credit_card","VA",11.5,0,89.2,13,0,15,"not verified"
17000,"60 months",13.49,9,"RENT",53000.0,"debt_consolidation","NC",21.03,0,84.60000000000001,12,1,17,"not verified"
18000,"36 months",7.9,10,"MORTGAGE",60000.0,"debt_consolidation","SD",21.22,0,71.5,28,0,15,"verified"
10000,"36 months",12.69,4,"MORTGAGE",44000.0,"debt_consolidation","NJ",14.56,0,55.6,10,0,5,"verified"
16000,"60 months",11.71,5,"MORTGAGE",52000.0,"credit_card","WI",19.73,0,64.0,23,0,11,"verified"
34000,"36 months",17.580000000000002,4,"RENT",65000.0,"debt_consolidation","WI",16.87,0,64.7,27,0,9,"verified"
11100,"36 months",15.27,6,"RENT",45000.0,"debt_consolidation","NY",4.64,0,95.80000000000001,9,1,15,"verified"
5000,"36 months",11.71,0,"OWN",20000.0,"credit_card","NY",11.4,0,93.9,6,0,7,"verified"
21000,"60 months",17.27,7,"OWN",42000.0,"debt_consolidation","NY",15.8,0,74.2,10,1,11,"verified"
10625,"36 months",11.71,0,"RENT",25000.0,"debt_consolidation","DE",15.120000000000001,0,76.7,22,0,11,"verified"
18500,"36 months",7.51,1,"RENT",112000.0,"debt_consolidation","MD",9.02,0,9.8,26,1,15,"verified"
3600,"36 months",12.42,5,"MORTGAGE",30000.0,"debt_consolidation","MO",16.44,0,84.9,21,0,7,"verified"
8500,"36 months",15.96,,"RENT",27050.0,"credit_card","GA",10.25,0,62.7,10,1,6,"verified"
12000,"36 months",8.9,5,"MORTGAGE",35000.0,"credit_card","PA",10.35,0,81.2,19,0,16,"not verified"
11700,"36 months",11.71,6,"RENT",30000.0,"credit_card","NY",22.48,0,89.5,30,0,11,"verified"
15000,"36 months",14.27,2,"RENT",70000.0,"debt_consolidation","NJ",15.05,0,67.2,29,0,15,"verified"
13000,"36 months",9.91,10,"MORTGAGE",105000.0,"debt_consolidation","CA",14.96,0,80.2,33,0,12,"verified"
9500,"36 months",12.69,5,"MORTGAGE",52000.0,"debt_consolidation","GA",18.95,0,64.5,11,1,8,"not verified"
20000,"36 months",13.49,6,"MORTGAGE",47000.0,"home_improvement","CA",19.86,0,86.4,22,0,5,"verified"
6000,"36 months",8.9,5,"RENT",24000.0,"credit_card","FL",11.55,0,88.7,9,0,11,"verified"
13000,"36 months",17.27,6,"RENT",67000.0,"debt_consolidation","MD",20.61,0,45.0,23,0,8,"verified"
14400,"36 months",6.62,4,"RENT",50000.0,"debt_consolidation","MA",25.1,0,65.10000000000001,23,0,26,"not verified"
5000,"36 months",7.9,5,"MORTGAGE",48996.0,"debt_consolidation","GA",28.07,0,58.6,42,0,15,"verified"
12000,"60 months",18.25,5,"RENT",165000.0,"debt_consolidation","NY",6.2700000000000005,1,63.1,19,1,13,"verified"
25000,"36 months",11.71,10,"RENT",70000.0,"debt_consolidation","NY",17.14,0,48.400000000000006,25,0,16,"verified"
21650,"60 months",19.03,7,"OWN",49000.0,"debt_consolidation","IL",17.19,0,72.7,14,0,14,"verified"
19500,"60 months",16.77,10,"MORTGAGE",85470.0,"debt_consolidation","TX",20.04,0,56.900000000000006,39,0,15,"verified"
5000,"36 months",7.51,,"RENT",84855.0,"other","MD",14.14,0,20.5,18,1,23,"verified"
5200,"36 months",14.65,10,"RENT",32160.0,"debt_consolidation","CA",23.47,0,33.2,16,0,28,"verified"
6000,"36 months",13.49,8,"MORTGAGE",50000.0,"debt_consolidation","TX",23.86,2,24.6,58,0,14,"not verified"
4000,"36 months",18.64,10,"RENT",47000.0,"other","NC",12.94,0,99.0,7,1,6,"verified"
15000,"36 months",12.69,4,"RENT",62000.0,"debt_consolidation","NY",18.77,0,43.800000000000004,19,1,6,"not verified"
